"symbol","logFC","P.Value","chr","description"
"Gm7072",0.0250510039535117,0.776,"17","predicted gene 7072"
"Trim26",-0.0250380455399393,0.7896,"17","tripartite motif-containing 26"
"Ctnna2",0.0250294215302818,0.6468,"6","catenin (cadherin associated protein), alpha 2"
"Lpcat4",0.0250085114397072,0.9368,"2","lysophosphatidylcholine acyltransferase 4"
"Ift88",-0.0249790638608749,0.8584,"14","intraflagellar transport 88"
"Prdx4",-0.0249444682035946,0.8828,"X","peroxiredoxin 4"
"Galnt9",0.0249182479814847,0.9344,"5","polypeptide N-acetylgalactosaminyltransferase 9"
"Igfbp4",0.0249155322549353,0.9008,"11","insulin-like growth factor binding protein 4"
"Tpmt",0.0248904267831347,0.7468,"13","thiopurine methyltransferase"
"Dynlt3",-0.0248705918264349,0.7512,"X","dynein light chain Tctex-type 3"
"Myo9b",-0.0248385541700635,0.9256,"8","myosin IXb"
"Nbn",0.0248328326766227,0.76,"4","nibrin"
"Mgat4a",-0.0248107685989627,0.7832,"1","mannoside acetylglucosaminyltransferase 4, isoenzyme A"
"Asxl1",-0.0248060268503236,0.9272,"2","ASXL transcriptional regulator 1"
"Rtn3",0.0248058679809251,0.5656,"19","reticulon 3"
"Btg2",-0.0247318063735795,0.9292,"1","BTG anti-proliferation factor 2"
"Crip3",0.0247299299354069,0.9364,"17","cysteine-rich protein 3"
"Casp9",-0.024700823521818,0.788,"4","caspase 9"
"Lurap1l",0.0246947313351962,0.8728,"4","leucine rich adaptor protein 1-like"
"Ctns",-0.0246246854278285,0.8636,"11","cystinosis, nephropathic"
"Mthfd1",0.0246070440150143,0.6776,"12","methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase"
"Arpin",-0.0245712215581735,0.8364,"7","actin-related protein 2/3 complex inhibitor"
"Gys1",-0.0245324344385596,0.9332,"7","glycogen synthase 1, muscle"
"Slc22a23",0.0245102162832387,0.808,"13","solute carrier family 22, member 23"
"AW554918",0.0244785635430667,0.7184,"18","expressed sequence AW554918"
"Zfp617",0.0244507630250994,0.772,"8","zinc finger protein 617"
"Ifi27",0.0244296931413928,0.8888,"12","interferon, alpha-inducible protein 27"
"Tcaim",-0.0244025477531631,0.746,"9","T cell activation inhibitor, mitochondrial"
"Scamp1",-0.0243919437510147,0.788,"13","secretory carrier membrane protein 1"
"Flvcr1",-0.0243590169902528,0.9268,"1","feline leukemia virus subgroup C cellular receptor 1"
"Nynrin",-0.0243393699935801,0.936,"14","NYN domain and retroviral integrase containing"
"Myd88",0.0243139670050145,0.6964,"9","myeloid differentiation primary response gene 88"
"Leng1",0.0243098528074639,0.9304,"7","leukocyte receptor cluster (LRC) member 1"
"Ppp3cc",-0.0242661085898517,0.92,"14","protein phosphatase 3, catalytic subunit, gamma isoform"
"Gtf2ird1",-0.0242446527293705,0.8136,"5","general transcription factor II I repeat domain-containing 1"
"Alg3",0.0242445161511968,0.8776,"16","asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase)"
"Kansl2",0.0242004107055678,0.5968,"15","KAT8 regulatory NSL complex subunit 2"
"Nme5",0.0241857713696989,0.9068,"18","NME/NM23 family member 5"
"Calb1",0.0241820146203162,0.9668,"4","calbindin 1"
"Zfp367",-0.0241778337968475,0.7348,"13","zinc finger protein 367"
"Nif3l1",0.0241755292134505,0.8188,"1","Ngg1 interacting factor 3-like 1 (S. pombe)"
"Dcaf7",-0.0241655815394228,0.8516,"11","DDB1 and CUL4 associated factor 7"
"Mitd1",-0.0241545616594583,0.7564,"1","MIT, microtubule interacting and transport, domain containing 1"
"Usp10",0.0241506371471543,0.5552,"8","ubiquitin specific peptidase 10"
"Bcl9l",-0.0241337115733735,0.7808,"9","B cell CLL/lymphoma 9-like"
"Wdr17",-0.0241220395128563,0.8336,"8","WD repeat domain 17"
"Stom",0.0241042955225792,0.8444,"2","stomatin"
"Rexo1",-0.0240915736652481,0.6228,"10","REX1, RNA exonuclease 1"
"Arntl2",0.0240864550769229,0.9484,"6","aryl hydrocarbon receptor nuclear translocator-like 2"
"Zfp870",-0.0240727622777461,0.7544,"17","zinc finger protein 870"
"Zfp407",-0.0240409022076706,0.9608,"18","zinc finger protein 407"
"Peli3",-0.0240397836803643,0.6316,"19","pellino 3"
"Arrb2",0.0240268656713782,0.9292,"11","arrestin, beta 2"
"C330018D20Rik",-0.02402599679227,0.9176,"18","RIKEN cDNA C330018D20 gene"
"Mfsd1",-0.0239984155580428,0.7896,"3","major facilitator superfamily domain containing 1"
"Mrgbp",0.0239939394663606,0.8488,"2","MRG/MORF4L binding protein"
"Ahcyl1",0.0239937242381796,0.7636,"3","S-adenosylhomocysteine hydrolase-like 1"
"Mospd3",-0.0239898842406285,0.9192,"5","motile sperm domain containing 3"
"Plpp1",-0.0239576177404972,0.9196,"13","phospholipid phosphatase 1"
"Gm15706",0.0239497031137779,0.92,"6","predicted gene 15706"
"Kiz",0.0239491177890221,0.9372,"2","kizuna centrosomal protein"
"Mpv17l",0.02394667079224,0.1996,"16","Mpv17 transgene, kidney disease mutant-like"
"Zdhhc13",0.0238531732630198,0.9256,"7","zinc finger, DHHC domain containing 13"
"Brd9",0.0238385179574747,0.8368,"13","bromodomain containing 9"
"Rufy3",0.0238239822499251,0.7096,"5","RUN and FYVE domain containing 3"
"Chdh",0.023789963777463,0.9044,"14","choline dehydrogenase"
"Sdr42e1",0.0237854900673891,0.8576,"8","short chain dehydrogenase/reductase family 42E, member 1"
"Ralyl",-0.0237731367483427,0.8632,"3","RALY RNA binding protein-like"
"Ids",-0.0237419520589768,0.6984,"X","iduronate 2-sulfatase"
"Exoc2",-0.0237272247674225,0.8908,"13","exocyst complex component 2"
"Pitpnm3",0.0237033201596848,0.5344,"11","PITPNM family member 3"
"Ube3c",-0.023694154290693,0.9004,"5","ubiquitin protein ligase E3C"
"Dot1l",0.0236810139579644,0.9404,"10","DOT1-like, histone H3 methyltransferase (S. cerevisiae)"
"Afg3l2",0.0236795927971487,0.706,"18","AFG3-like AAA ATPase 2"
"Plcg2",0.0236428519843406,0.8876,"8","phospholipase C, gamma 2"
"Map4k2",0.0236386999282141,0.8328,"19","mitogen-activated protein kinase kinase kinase kinase 2"
"Kremen1",0.023620884386137,0.8304,"11","kringle containing transmembrane protein 1"
"Cacng7",-0.0236081390679095,0.8828,"7","calcium channel, voltage-dependent, gamma subunit 7"
"Pus7",0.0235982854757486,0.7496,"5","pseudouridylate synthase 7"
"Wdr77",-0.0235977996178924,0.872,"3","WD repeat domain 77"
"Bag5",0.0235898722261609,0.7992,"12","BCL2-associated athanogene 5"
"Rab33b",-0.0235875212891914,0.7972,"3","RAB33B, member RAS oncogene family"
"Mrpl2",0.0235586577288762,0.8348,"17","mitochondrial ribosomal protein L2"
"Cyp26b1",0.0235335637520899,0.956,"6","cytochrome P450, family 26, subfamily b, polypeptide 1"
"Nomo1",0.0234853053046375,0.7612,"7","nodal modulator 1"
"Pnp",0.0234800539215896,0.836,"14","purine-nucleoside phosphorylase"
"Pde4a",0.0234749153102305,0.8344,"9","phosphodiesterase 4A, cAMP specific"
"Rtl5",0.0234544273219361,0.8576,"X","retrotransposon Gag like 5"
"Grn",-0.0234501370732962,0.884,"11","granulin"
"Tox2",0.0234481278465228,0.782,"2","TOX high mobility group box family member 2"
"Parva",-0.0233848028090131,0.794,"7","parvin, alpha"
"Septin6",-0.023366373927435,0.8204,"X","septin 6"
"Fhl1",0.0233543866693733,0.7816,"X","four and a half LIM domains 1"
"Ncl",-0.0233462639918702,0.828,"1","nucleolin"
"Micall1",0.0233294447885504,0.788,"15","microtubule associated monooxygenase, calponin and LIM domain containing -like 1"
"Slc46a3",-0.0233073800530339,0.7908,"5","solute carrier family 46, member 3"
"Mex3a",0.0233058917350655,0.8568,"3","mex3 RNA binding family member A"
"Entr1",0.0232899098735695,0.8924,"2","endosome associated trafficking regulator 1"
"Pml",0.0232216731819315,0.824,"9","promyelocytic leukemia"
"BC005624",-0.0232168457003379,0.7344,"2","cDNA sequence BC005624"
"Dync1li2",0.0231883462741571,0.9272,"8","dynein, cytoplasmic 1 light intermediate chain 2"
"Plekha8",0.0231562170909205,0.868,"6","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8"
"Fbxl17",-0.0231551517638096,0.758,"17","F-box and leucine-rich repeat protein 17"
"Fbxo16",-0.0231536198256981,0.8952,"14","F-box protein 16"
"Tmem167b",0.0231328444906245,0.8852,"3","transmembrane protein 167B"
"Nudt10",-0.0231222021496058,0.8816,"X","nudix (nucleoside diphosphate linked moiety X)-type motif 10"
"Mdm1",-0.023078669252333,0.8856,"10","transformed mouse 3T3 cell double minute 1"
"Ica1l",0.0230777070035666,0.6544,"1","islet cell autoantigen 1-like"
"Apbb2",0.0230668062307506,0.81,"5","amyloid beta (A4) precursor protein-binding, family B, member 2"
"Cish",-0.0230450707844776,0.9772,"9","cytokine inducible SH2-containing protein"
"Pik3r4",0.0230386447845659,0.8744,"9","phosphoinositide-3-kinase regulatory subunit 4"
"Mid1ip1",-0.0230355353165139,0.8672,"X","Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))"
"Zfp862-ps",-0.023015194857289,0.8716,"6","zinc finger protein 862, pseudogene"
"Ppa1",0.0230136162931407,0.8296,"10","pyrophosphatase (inorganic) 1"
"Acad10",0.0229959079751365,0.912,"5","acyl-Coenzyme A dehydrogenase family, member 10"
"Rbm4b",-0.0229820553126086,0.8472,"19","RNA binding motif protein 4B"
"Sec11a",0.0229785061220875,0.8276,"7","SEC11 homolog A, signal peptidase complex subunit"
"Glyctk",-0.0229671999640222,0.7756,"9","glycerate kinase"
"Pnpla6",0.0229653352158481,0.8816,"8","patatin-like phospholipase domain containing 6"
"Ripk2",0.022951860851534,0.8656,"4","receptor (TNFRSF)-interacting serine-threonine kinase 2"
"Alkbh5",0.0229194842052953,0.7544,"11","alkB homolog 5, RNA demethylase"
"Dancr",-0.0229111193268339,0.9372,"5","differentiation antagonizing non-protein coding RNA"
"Nek7",0.0229073863232641,0.8232,"1","NIMA (never in mitosis gene a)-related expressed kinase 7"
"Spire1",-0.0228845979559242,0.6348,"18","spire type actin nucleation factor 1"
"Ulk3",0.0228731321467039,0.8672,"9","unc-51-like kinase 3"
"Klf2",0.0228516597790205,0.9852,"8","Kruppel-like factor 2 (lung)"
"Med20",0.0228365555753918,0.8092,"17","mediator complex subunit 20"
"Gm14169",0.0227882921907323,0.8984,"2","predicted gene 14169"
"Ikzf4",-0.0227872263513591,0.8184,"10","IKAROS family zinc finger 4"
"Grb14",-0.0227775871013867,0.86,"2","growth factor receptor bound protein 14"
"Rbm8a",0.0227704499631294,0.8392,"3","RNA binding motif protein 8a"
"Cisd2",0.0227664038574602,0.834,"3","CDGSH iron sulfur domain 2"
"Slc35c1",0.0226944393652069,0.7948,"2","solute carrier family 35, member C1"
"Ncbp2",-0.0226719520738969,0.8708,"16","nuclear cap binding protein subunit 2"
"Yipf5",-0.0226676220339499,0.8692,"18","Yip1 domain family, member 5"
"Rrnad1",0.0226433327851909,0.86,"3","ribosomal RNA adenine dimethylase domain containing 1"
"Atg9b",-0.0226247658643715,0.9552,"5","autophagy related 9B"
"Itgb5",-0.0226210146390349,0.9388,"16","integrin beta 5"
"Pccb",-0.0225908405169744,0.75,"9","propionyl Coenzyme A carboxylase, beta polypeptide"
"Thap1",-0.0225689116798451,0.8904,"8","THAP domain containing, apoptosis associated protein 1"
"Surf6",0.022552534177203,0.7244,"2","surfeit gene 6"
"Tuba1a",0.0225130721080298,0.842,"15","tubulin, alpha 1A"
"Coa5",0.0224468141066128,0.8384,"1","cytochrome C oxidase assembly factor 5"
"1500011B03Rik",-0.0224172812084378,0.9272,"5","RIKEN cDNA 1500011B03 gene"
"1500011B03Rik",-0.0224172812084378,0.9272,"5","RIKEN cDNA 1500011B03 gene"
"Mapt",0.0223871508304061,0.724,"11","microtubule-associated protein tau"
"Tubgcp6",-0.0223870061403364,0.9248,"15","tubulin, gamma complex associated protein 6"
"Ctso",-0.0223505438353495,0.788,"3","cathepsin O"
"Mrpl57",0.0223463956214784,0.8892,"14","mitochondrial ribosomal protein L57"
"Epdr1",-0.0223119418557882,0.9528,"13","ependymin related protein 1 (zebrafish)"
"Pkp2",-0.0223015829742224,0.876,"16","plakophilin 2"
"Mmgt2",-0.022300543061764,0.8984,"11","membrane magnesium transporter 2"
"Galnt17",-0.0222749532614168,0.7868,"5","polypeptide N-acetylgalactosaminyltransferase 17"
"Tmem145",0.0222528513001965,0.934,"7","transmembrane protein 145"
"Ier3ip1",-0.0222268669496799,0.8356,"18","immediate early response 3 interacting protein 1"
"Psme4",-0.0222265588294963,0.8804,"11","proteasome (prosome, macropain) activator subunit 4"
"Ppp1r13b",0.0222235510758493,0.6216,"12","protein phosphatase 1, regulatory subunit 13B"
"Fbxo10",0.0222211139001818,0.82,"4","F-box protein 10"
"Ccdc184",-0.0222204801771482,0.7748,"15","coiled-coil domain containing 184"
"Trmt2a",0.0222178388486407,0.8656,"16","TRM2 tRNA methyltransferase 2A"
"Nln",-0.0221973445541117,0.8244,"13","neurolysin (metallopeptidase M3 family)"
"Csnk2a1",0.0221663658921569,0.8556,"2","casein kinase 2, alpha 1 polypeptide"
"Kcnv1",0.0221471204825896,0.9136,"15","potassium channel, subfamily V, member 1"
"Ghitm",0.022144392797486,0.7216,"14","growth hormone inducible transmembrane protein"
"Hif1an",0.0221393587786016,0.8404,"19","hypoxia-inducible factor 1, alpha subunit inhibitor"
"Aco1",-0.0221339416077733,0.8116,"4","aconitase 1"
"Araf",-0.0220973708004895,0.9424,"X","Araf proto-oncogene, serine/threonine kinase"
"Fpgs",0.0220947040249744,0.9152,"2","folylpolyglutamyl synthetase"
"Gpat4",0.0220473953551874,0.794,"8","glycerol-3-phosphate acyltransferase 4"
"Raver1",0.0220467712360861,0.9396,"9","ribonucleoprotein, PTB-binding 1"
"Pard6b",0.0220442739870028,0.8524,"2","par-6 family cell polarity regulator beta"
"Zfp94",-0.0220428417871625,0.8484,"7","zinc finger protein 94"
"2700049A03Rik",-0.0220254292707609,0.818,"12","RIKEN cDNA 2700049A03 gene"
"Rexo4",0.0219561088503681,0.9184,"2","REX4, 3'-5' exonuclease"
"Phyh",0.0219505702512226,0.8756,"2","phytanoyl-CoA hydroxylase"
"Radil",-0.0219256359462405,0.8984,"5","Ras association and DIL domains"
"Rit2",0.0218426632860522,0.8284,"18","Ras-like without CAAX 2"
"Polr2k",-0.0218295029489171,0.9032,"15","polymerase (RNA) II (DNA directed) polypeptide K"
"Mthfd1l",-0.0218266325237315,0.8948,"10","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like"
"Hes1",0.0217955583831255,0.8888,"16","hes family bHLH transcription factor 1"
"N4bp2l1",0.0217886646069152,0.8684,"5","NEDD4 binding protein 2-like 1"
"Ubald1",0.0217853669378929,0.948,"16","UBA-like domain containing 1"
"D7Ertd443e",0.0217847908478737,0.8812,"7","DNA segment, Chr 7, ERATO Doi 443, expressed"
"Irf2bp1",-0.0217308361559923,0.8644,"7","interferon regulatory factor 2 binding protein 1"
"Nup54",-0.021699751126885,0.87,"5","nucleoporin 54"
"Oaf",0.0216792615147701,0.944,"9","out at first homolog"
"Usp3",0.0216310962338238,0.872,"9","ubiquitin specific peptidase 3"
"Bcar3",-0.0216271776672343,0.842,"3","breast cancer anti-estrogen resistance 3"
"Zfp629",0.0216172734558908,0.7748,"7","zinc finger protein 629"
"Hdac4",-0.0215292128303677,0.8256,"1","histone deacetylase 4"
"Dcakd",0.0215082554488424,0.9116,"11","dephospho-CoA kinase domain containing"
"Fam168a",-0.0214668745695885,0.8732,"7","family with sequence similarity 168, member A"
"Clcn4",-0.0213826338159118,0.7696,"7","chloride channel, voltage-sensitive 4"
"Tbc1d22b",0.0213783764691069,0.8836,"17","TBC1 domain family, member 22B"
"2810029C07Rik",0.021362842447314,0.9496,"12","RIKEN cDNA 2810029C07 gene"
"Acad9",0.0213562834106797,0.848,"3","acyl-Coenzyme A dehydrogenase family, member 9"
"Dph7",-0.021343070754317,0.8564,"2","diphthamine biosynethesis 7"
"Fuz",-0.0213396066345717,0.8708,"7","fuzzy planar cell polarity protein"
"Dbx2",-0.0213274464752082,0.9204,"15","developing brain homeobox 2"
"Prps1",0.0212586458142265,0.9212,"X","phosphoribosyl pyrophosphate synthetase 1"
"Sox5",-0.0212311314826401,0.8944,"6","SRY (sex determining region Y)-box 5"
"Kctd6",-0.021219265107761,0.7676,"14","potassium channel tetramerisation domain containing 6"
"Crhr1",-0.0211931828141072,0.8772,"11","corticotropin releasing hormone receptor 1"
"Ptprf",0.021163936134041,0.938,"4","protein tyrosine phosphatase, receptor type, F"
"Aldh5a1",-0.0211201920678441,0.7992,"13","aldhehyde dehydrogenase family 5, subfamily A1"
"Zfp706",0.0211190497323201,0.78,"15","zinc finger protein 706"
"Arl4c",-0.0211110116318229,0.8696,"1","ADP-ribosylation factor-like 4C"
"Cript",0.0210939640563783,0.948,"17","cysteine-rich PDZ-binding protein"
"Pgrmc1",0.02107777365896,0.8264,"X","progesterone receptor membrane component 1"
"Pank4",-0.0210675328158292,0.9136,"4","pantothenate kinase 4"
"Fbxo45",0.0210417883633722,0.6256,"16","F-box protein 45"
"Zfp1",-0.0210014172507567,0.8804,"8","zinc finger protein 1"
"Triobp",-0.0209934203705204,0.8412,"15","TRIO and F-actin binding protein"
"Celsr3",-0.0209924273420139,0.9236,"9","cadherin, EGF LAG seven-pass G-type receptor 3"
"Ambra1",0.0209900502917941,0.742,"2","autophagy/beclin 1 regulator 1"
"Anxa5",0.0209852925356442,0.886,"3","annexin A5"
"Ptms",0.020979241078976,0.9828,"6","parathymosin"
"Arhgef19",0.0209605714972652,0.872,"4","Rho guanine nucleotide exchange factor (GEF) 19"
"Gorab",-0.0209357382074629,0.9436,"1","golgin, RAB6-interacting"
"Gtpbp8",-0.0208825775450272,0.8432,"16","GTP-binding protein 8 (putative)"
"Nmi",-0.020879634946843,0.9252,"2","N-myc (and STAT) interactor"
"Slc19a2",-0.0208775638952305,0.8996,"1","solute carrier family 19 (thiamine transporter), member 2"
"Myl9",-0.0208613162262661,0.942,"2","myosin, light polypeptide 9, regulatory"
"Ggps1",-0.0208402377631751,0.8372,"13","geranylgeranyl diphosphate synthase 1"
"Secisbp2",0.0207864388785346,0.852,"13","SECIS binding protein 2"
"Pacsin1",-0.0207857147963377,0.7696,"17","protein kinase C and casein kinase substrate in neurons 1"
"Vipr1",0.0207800814277466,0.8652,"9","vasoactive intestinal peptide receptor 1"
"Map3k4",0.0207649595538584,0.8928,"17","mitogen-activated protein kinase kinase kinase 4"
"Ube2g2",0.0207610241266876,0.8608,"10","ubiquitin-conjugating enzyme E2G 2"
"Flii",-0.0207539089988646,0.6912,"11","flightless I actin binding protein"
"Aen",0.0207527230019982,0.8752,"7","apoptosis enhancing nuclease"
"Map3k20",-0.0207464159108008,0.87,"2","mitogen-activated protein kinase kinase kinase 20"
"Abhd17b",-0.0207267154112927,0.9132,"19","abhydrolase domain containing 17B"
"Cln8",0.0207024339998751,0.8496,"8","CLN8 transmembrane ER and ERGIC protein"
"Sub1",0.020698110461316,0.8412,"15","SUB1 homolog, transcriptional regulator"
"Zfp661",0.0206932296230793,0.766,"2","zinc finger protein 661"
"Chchd3",-0.0206806700563007,0.8844,"6","coiled-coil-helix-coiled-coil-helix domain containing 3"
"Ache",0.0206795092267722,0.8356,"5","acetylcholinesterase"
"Golga2",0.0206559153292361,0.77,"2","golgi autoantigen, golgin subfamily a, 2"
"Efhd2",0.0206428850038796,0.8468,"4","EF hand domain containing 2"
"Cacul1",-0.0205847360713411,0.8992,"19","CDK2 associated, cullin domain 1"
"Zbed4",-0.0205728810480048,0.9668,"15","zinc finger, BED type containing 4"
"Hmgn3",0.0205691717076606,0.9144,"9","high mobility group nucleosomal binding domain 3"
"Gjb6",0.0205685217511338,0.9056,"14","gap junction protein, beta 6"
"Rpl37rt",0.0205389723760687,0.9404,"5","ribosomal protein L37, retrotransposed"
"Calu",-0.0205188794346229,0.8356,"6","calumenin"
"Ipo5",0.0205082131693777,0.838,"14","importin 5"
"Tgfa",0.0204982627360826,0.9184,"6","transforming growth factor alpha"
"Cyth2",0.0204970351049223,0.8192,"7","cytohesin 2"
"Prss12",0.0204926179789999,0.9268,"3","protease, serine 12 neurotrypsin (motopsin)"
"Ptk7",-0.0204652377403587,0.8804,"17","PTK7 protein tyrosine kinase 7"
"Ccsap",-0.0204585406116582,0.8576,"8","centriole, cilia and spindle associated protein"
"Trub2",-0.0204497473265599,0.818,"2","TruB pseudouridine (psi) synthase family member 2"
"Rint1",-0.0204378142066579,0.814,"5","RAD50 interactor 1"
